bellatrix.cs.umu.se - 500;


Packet drop rate;
0.0738255033557047;0.04436860068259386;0.041379310344827586;0.058419243986254296;0.07508532423208192;0.024305555555555556;0.07241379310344828;0.4513888888888889;0.6145833333333334;0.6319444444444444;
1;2;4;6;8;16;32;64;128;256;

Packet latency;
320.8949275362319;302.57142857142856;306.4856115107914;324.7299270072993;344.7527675276753;292.1779359430605;330.86617100371745;786.2594936708861;1201.4684684684685;1242.9528301886792;
1;2;4;6;8;16;32;64;128;256;

Frame per second;
0.033871896487484336;0.06999370056694898;0.13557483731019523;0.19621950421871934;0.24086712163789642;0.5314437555358725;0.783289817232376;1.0420284821118444;1.6420361247947455;1.6277807921866523;
1;2;4;6;8;16;32;64;128;256;

Bandwidth Utilization;
19146.021745757545;40137.18765311122;77188.7201735358;110108.9672313428;133683.1794460056;305839.5039858282;431523.7597911227;337183.744355679;373280.7881773399;353371.67661421595;
1;2;4;6;8;16;32;64;128;256;

Amount of time;
88.569;42.861;22.128;15.289;12.455;5.646;3.83;2.879;1.827;1.843;
1;2;4;6;8;16;32;64;128;256;

