draco.cs.umu.se - 1000;


Packet drop rate;
0.04436860068259386;0.06440677966101695;0.05460750853242321;0.03103448275862069;0.03793103448275862;0.041666666666666664;0.03125;0.08333333333333333;0.3958333333333333;0.3680555555555556;
1;2;4;6;8;16;32;64;128;256;

Packet latency;
333.8178571428571;362.963768115942;351.98194945848377;332.3914590747331;336.3297491039427;341.963768115942;339.5878136200717;560.185606060606;1130.4022988505747;1058.8461538461538;
1;2;4;6;8;16;32;64;128;256;

Frame per second;
0.032095516256378985;0.05918560606060606;0.11490290704354819;0.18135654697134565;0.23064503728761437;0.3790271636133923;0.6207324643078833;0.8216926869350863;0.9881422924901185;0.9871668311944718;
1;2;4;6;8;16;32;64;128;256;

Bandwidth Utilization;
18404.852842057964;33454.54545454545;65183.95955417671;104368.51650344578;131788.72914584453;214244.34617814276;354681.56424581003;444266.22843056696;352126.4822134387;367952.61599210266;
1;2;4;6;8;16;32;64;128;256;

Amount of time;
93.473;50.688;26.109;16.542;13.007;7.915;4.833;3.652;3.036;3.039;
1;2;4;6;8;16;32;64;128;256;

